date,state,cases,deaths,accumulated_cases,accumulated_deaths
2022-05-23,California,12219,22,9461626,91231
2022-05-24,California,43519,85,9505145,91316
2022-05-25,California,4845,24,9509990,91340
2022-05-26,California,6177,13,9516167,91353
2022-05-27,California,41116,109,9557283,91462
2022-05-28,California,64,1,9557347,91463
2022-05-29,California,0,1,9557347,91464
2022-05-30,California,12524,5,9569871,91469
2022-05-31,California,2971,20,9572842,91489
2022-06-01,California,45448,63,9618290,91552
2022-06-02,California,5062,38,9623352,91590
2022-06-03,California,37808,70,9661160,91660
2022-06-04,California,0,-1,9661160,91659
2022-06-05,California,0,0,9661160,91659
2022-06-06,California,14344,22,9675504,91681
2022-06-07,California,53447,59,9728951,91740
2022-06-08,California,6690,23,9735641,91763
2022-06-09,California,5064,8,9740705,91771
2022-06-10,California,49037,91,9789742,91862
2022-06-11,California,0,0,9789742,91862
2022-06-12,California,119,0,9789861,91862
2022-06-13,California,12917,19,9802778,91881
2022-06-14,California,47311,75,9850089,91956
2022-06-15,California,6247,13,9856336,91969
2022-06-16,California,4698,35,9861034,92004
2022-06-17,California,33360,82,9894394,92086
2022-06-18,California,0,0,9894394,92086
2022-06-19,California,0,0,9894394,92086
2022-06-20,California,12033,11,9906427,92097
2022-06-21,California,49290,58,9955717,92155
2022-06-22,California,6391,18,9962108,92173
2022-06-23,California,5775,13,9967883,92186
2022-06-24,California,57153,85,10025036,92271
2022-06-25,California,0,0,10025036,92271
2022-06-26,California,74,1,10025110,92272
2022-06-27,California,13655,17,10038765,92289
2022-06-28,California,49219,82,10087984,92371
2022-06-29,California,7371,32,10095355,92403
2022-06-30,California,5707,15,10101062,92418
2022-07-01,California,55581,123,10156643,92541
2022-07-02,California,0,0,10156643,92541
2022-07-03,California,0,0,10156643,92541
2022-07-04,California,15316,19,10171959,92560
2022-07-05,California,5604,20,10177563,92580
2022-07-06,California,50658,93,10228221,92673
2022-07-07,California,5347,17,10233568,92690
2022-07-08,California,46330,103,10279898,92793
2022-07-09,California,0,0,10279898,92793
2022-07-10,California,0,0,10279898,92793
2022-07-11,California,18231,36,10298129,92829
2022-07-12,California,60053,71,10358182,92900
2022-07-13,California,7603,27,10365785,92927
2022-07-14,California,8505,20,10374290,92947
2022-07-15,California,61251,96,10435541,93043
2022-07-16,California,0,0,10435541,93043
2022-07-17,California,0,0,10435541,93043
2022-07-18,California,18653,29,10454194,93072
2022-07-19,California,52468,80,10506662,93152
2022-07-20,California,7067,28,10513729,93180
2022-07-21,California,8643,36,10522372,93216
2022-07-22,California,56398,109,10578770,93325
2022-07-23,California,0,0,10578770,93325
2022-07-24,California,0,0,10578770,93325
2022-07-25,California,15282,37,10594052,93362
2022-07-26,California,47613,76,10641665,93438
2022-07-27,California,7793,44,10649458,93482
2022-07-28,California,6954,26,10656412,93508
2022-07-29,California,43641,105,10700053,93613
2022-07-30,California,0,0,10700053,93613
2022-07-31,California,0,0,10700053,93613
2022-08-01,California,13280,38,10713333,93651
2022-08-02,California,44653,83,10757986,93734
2022-08-03,California,6636,48,10764622,93782
2022-08-04,California,5064,31,10769686,93813
2022-08-05,California,37887,106,10807573,93919
2022-08-06,California,0,0,10807573,93919
2022-08-07,California,0,0,10807573,93919
2022-08-08,California,10368,31,10817941,93950
2022-08-09,California,35461,84,10853402,94034
2022-08-10,California,4949,23,10858351,94057
2022-08-11,California,4309,41,10862660,94098
2022-08-12,California,35888,136,10898548,94234
2022-08-13,California,0,0,10898548,94234
2022-08-14,California,0,0,10898548,94234
2022-08-15,California,9991,28,10908539,94262
2022-08-16,California,30952,103,10939491,94365
2022-08-17,California,4668,59,10944159,94424
2022-08-18,California,3314,24,10947473,94448
2022-08-19,California,32153,99,10979626,94547
2022-08-20,California,0,0,10979626,94547
2022-08-21,California,0,0,10979626,94547
2022-08-22,California,7904,24,10987530,94571
2022-08-23,California,27631,114,11015161,94685
2022-08-24,California,4369,40,11019530,94725
2022-08-25,California,2975,25,11022505,94750
2022-08-26,California,31939,163,11054444,94913
2022-08-27,California,0,0,11054444,94913
2022-08-28,California,0,0,11054444,94913
2022-08-29,California,6394,34,11060838,94947
2022-08-30,California,27353,26,11088191,94973
2022-08-31,California,3234,28,11091425,95001
2022-09-01,California,2559,16,11093984,95017
2022-09-02,California,23388,80,11117372,95097
2022-09-03,California,0,0,11117372,95097
2022-09-04,California,0,0,11117372,95097
2022-09-05,California,5015,22,11122387,95119
2022-09-06,California,2194,28,11124581,95147
2022-09-07,California,21127,36,11145708,95183
2022-09-08,California,1685,112,11147393,95295
2022-09-09,California,16365,112,11163758,95407
2022-09-10,California,0,0,11163758,95407
2022-09-11,California,0,8,11163758,95415
2022-09-12,California,4503,44,11168261,95459
2022-09-13,California,1633,13,11169894,95472
2022-09-14,California,1865,49,11171759,95521
2022-09-15,California,22527,103,11194286,95624
2022-09-16,California,2161,19,11196447,95643
2022-09-17,California,0,0,11196447,95643
2022-09-18,California,0,0,11196447,95643
2022-09-19,California,3465,37,11199912,95680
2022-09-20,California,1552,15,11201464,95695
2022-09-21,California,1597,31,11203061,95726
2022-09-22,California,25790,50,11228851,95776
2022-09-23,California,1660,14,11230511,95790
2022-09-24,California,0,0,11230511,95790
2022-09-25,California,0,0,11230511,95790
2022-09-26,California,3165,35,11233676,95825
2022-09-27,California,1323,10,11234999,95835
2022-09-28,California,1332,29,11236331,95864
2022-09-29,California,25582,145,11261913,96009
2022-09-30,California,1914,11,11263827,96020
2022-10-01,California,0,0,11263827,96020
2022-10-02,California,0,0,11263827,96020
2022-10-03,California,2441,25,11266268,96045
2022-10-04,California,968,74,11267236,96119
2022-10-05,California,1040,26,11268276,96145
2022-10-06,California,20784,95,11289060,96240
2022-10-07,California,1829,2,11290889,96242
2022-10-08,California,0,0,11290889,96242
2022-10-09,California,0,0,11290889,96242
2022-10-10,California,0,2,11290889,96244
2022-10-11,California,3172,36,11294061,96280
2022-10-12,California,834,28,11294895,96308
2022-10-13,California,21503,134,11316398,96442
2022-10-14,California,1222,18,11317620,96460
2022-10-15,California,0,0,11317620,96460
2022-10-16,California,0,0,11317620,96460
2022-10-17,California,1570,21,11319190,96481
2022-10-18,California,5,0,11319195,96481
2022-10-19,California,2293,38,11321488,96519
2022-10-20,California,16294,178,11337782,96697
2022-10-21,California,1064,15,11338846,96712
2022-10-22,California,0,0,11338846,96712
2022-10-23,California,0,0,11338846,96712
2022-10-24,California,4175,26,11343021,96738
2022-10-25,California,1082,9,11344103,96747
2022-10-26,California,1263,33,11345366,96780
2022-10-27,California,15815,148,11361181,96928
2022-10-28,California,1216,0,11362397,96928
2022-10-29,California,0,0,11362397,96928
2022-10-30,California,0,0,11362397,96928
2022-10-31,California,2511,32,11364908,96960
2022-11-01,California,826,6,11365734,96966
2022-11-02,California,1389,10,11367123,96976
2022-11-03,California,16848,88,11383971,97064
2022-11-04,California,1506,-39,11385477,97025
2022-11-05,California,0,0,11385477,97025
2022-11-06,California,0,0,11385477,97025
2022-11-07,California,2976,17,11388453,97042
2022-11-08,California,1480,8,11389933,97050
2022-11-09,California,2671,27,11392604,97077
2022-11-10,California,18844,65,11411448,97142
2022-11-11,California,2,2363,11411450,99505
2022-11-12,California,0,0,11411450,99505
2022-11-13,California,0,0,11411450,99505
2022-11-14,California,4589,27,11416039,99532
2022-11-15,California,1582,7,11417621,99539
2022-11-16,California,3146,16,11420767,99555
2022-11-17,California,25614,75,11446381,99630
2022-11-18,California,2322,7,11448703,99637
2022-11-19,California,0,0,11448703,99637
2022-11-20,California,24,0,11448727,99637
2022-11-21,California,4913,20,11453640,99657
2022-11-22,California,1805,7,11455445,99664
2022-11-23,California,3075,20,11458520,99684
2022-11-24,California,26241,116,11484761,99800
2022-11-25,California,5209,21,11489970,99821
2022-11-26,California,0,0,11489970,99821
2022-11-27,California,0,0,11489970,99821
2022-11-28,California,5397,15,11495367,99836
2022-11-29,California,2528,10,11497895,99846
